,open_4,high_4,low_4,close_4,over_ema_4,trend_4,volume_diff_4,open_3,high_3,low_3,close_3,over_ema_3,trend_3,volume_diff_3,open_2,high_2,low_2,close_2,over_ema_2,trend_2,volume_diff_2,open_1,high_1,low_1,close_1,over_ema_1,trend_1,volume_diff_1,trend
310,0.56,2.05,-0.37,1.9,1.0,1.0,0.1285,1.92,4.18,1.75,3.9,1.0,-1.0,-0.3789,4.02,4.04,2.06,3.62,1.0,-1.0,0.5029,3.47,4.51,2.25,3.1,1.0,-1.0,0.0837,0.0
311,1.59,3.85,1.42,3.57,1.0,-1.0,-0.3789,3.69,3.71,1.73,3.29,1.0,-1.0,0.5029,3.14,4.18,1.92,2.77,1.0,-1.0,0.0837,3.15,4.53,2.4,2.8,1.0,0.0,0.0207,0.0
312,3.6,3.62,1.64,3.2,1.0,-1.0,0.5029,3.05,4.09,1.83,2.68,1.0,-1.0,0.0837,3.06,4.44,2.31,2.71,1.0,0.0,0.0207,3.08,3.22,1.83,3.11,1.0,0.0,-0.3168,1.0
313,2.59,3.63,1.37,2.22,1.0,-1.0,0.0837,2.6,3.98,1.85,2.25,1.0,0.0,0.0207,2.62,2.76,1.37,2.65,1.0,0.0,-0.3168,2.85,2.94,0.25,0.4,1.0,1.0,-0.2636,1.0
314,2.16,3.54,1.41,1.81,1.0,0.0,0.0207,2.18,2.32,0.93,2.21,1.0,0.0,-0.3168,2.41,2.5,-0.19,-0.04,1.0,1.0,-0.2636,0.64,4.03,-0.16,3.89,1.0,1.0,0.5413,-1.0
315,2.05,2.19,0.8,2.08,1.0,0.0,-0.3168,2.28,2.37,-0.32,-0.17,1.0,1.0,-0.2636,0.51,3.9,-0.29,3.76,1.0,1.0,0.5413,3.74,4.76,3.52,4.0,1.0,-1.0,-0.0505,1.0
316,1.91,2.0,-0.69,-0.54,1.0,1.0,-0.2636,0.14,3.53,-0.66,3.39,1.0,1.0,0.5413,3.37,4.39,3.15,3.63,1.0,-1.0,-0.0505,3.15,3.85,0.92,0.92,1.0,1.0,0.4483,1.0
317,0.02,3.41,-0.78,3.27,1.0,1.0,0.5413,3.25,4.27,3.03,3.51,1.0,-1.0,-0.0505,3.03,3.73,0.8,0.8,1.0,1.0,0.4483,1.04,3.49,0.67,3.37,1.0,1.0,0.0656,1.0
318,3.11,4.13,2.89,3.37,1.0,-1.0,-0.0505,2.89,3.59,0.66,0.66,1.0,1.0,0.4483,0.9,3.35,0.53,3.23,1.0,1.0,0.0656,3.13,3.5,0.83,0.96,1.0,1.0,-0.0144,1.0
319,2.56,3.26,0.33,0.33,1.0,1.0,0.4483,0.57,3.02,0.2,2.9,1.0,1.0,0.0656,2.8,3.17,0.5,0.63,1.0,1.0,-0.0144,0.8,2.46,-0.24,1.0,1.0,1.0,-0.1095,1.0
320,0.21,2.66,-0.16,2.54,1.0,1.0,0.0656,2.44,2.81,0.14,0.27,1.0,1.0,-0.0144,0.44,2.1,-0.6,0.64,1.0,1.0,-0.1095,0.6,3.21,-0.05,2.81,1.0,1.0,0.0906,1.0
321,2.18,2.55,-0.12,0.01,1.0,1.0,-0.0144,0.18,1.84,-0.86,0.38,1.0,1.0,-0.1095,0.34,2.95,-0.31,2.55,1.0,1.0,0.0906,2.85,3.39,2.02,3.15,1.0,1.0,-0.4881,0.0
322,-0.04,1.62,-1.08,0.16,1.0,1.0,-0.1095,0.12,2.73,-0.53,2.33,1.0,1.0,0.0906,2.63,3.17,1.8,2.93,1.0,1.0,-0.4881,2.92,3.59,1.65,2.28,1.0,0.0,0.7335,1.0
323,-0.28,2.33,-0.93,1.93,1.0,1.0,0.0906,2.23,2.77,1.4,2.53,1.0,1.0,-0.4881,2.52,3.19,1.25,1.88,1.0,0.0,0.7335,2.26,2.3,0.3,1.71,1.0,1.0,0.0335,-1.0
324,1.92,2.46,1.09,2.22,1.0,1.0,-0.4881,2.21,2.88,0.94,1.57,1.0,0.0,0.7335,1.95,1.99,-0.01,1.4,1.0,1.0,0.0335,1.65,4.28,1.34,3.43,1.0,-1.0,-0.07,-1.0
325,1.95,2.62,0.68,1.31,1.0,0.0,0.7335,1.69,1.73,-0.27,1.14,1.0,1.0,0.0335,1.39,4.02,1.08,3.17,1.0,-1.0,-0.07,3.19,3.54,2.0,2.76,1.0,-1.0,-0.0263,-1.0
326,1.49,1.53,-0.47,0.94,1.0,1.0,0.0335,1.19,3.82,0.88,2.97,1.0,-1.0,-0.07,2.99,3.34,1.8,2.56,1.0,-1.0,-0.0263,2.38,3.33,1.4,2.18,1.0,-1.0,0.1293,-1.0
327,1.09,3.72,0.78,2.87,1.0,-1.0,-0.07,2.89,3.24,1.7,2.46,1.0,-1.0,-0.0263,2.28,3.23,1.3,2.08,1.0,-1.0,0.1293,2.32,3.65,1.6,1.79,1.0,-1.0,-0.0145,1.0
328,2.57,2.92,1.38,2.14,1.0,-1.0,-0.0263,1.96,2.91,0.98,1.76,1.0,-1.0,0.1293,2.0,3.33,1.28,1.47,1.0,-1.0,-0.0145,1.67,2.01,0.18,0.64,1.0,1.0,-0.3171,1.0
329,1.64,2.59,0.66,1.44,1.0,-1.0,0.1293,1.68,3.01,0.96,1.15,1.0,-1.0,-0.0145,1.35,1.69,-0.14,0.32,1.0,1.0,-0.3171,0.44,3.47,-0.37,2.76,1.0,1.0,0.9307,1.0
330,1.28,2.61,0.56,0.75,1.0,-1.0,-0.0145,0.95,1.29,-0.54,-0.08,1.0,1.0,-0.3171,0.04,3.07,-0.77,2.36,1.0,1.0,0.9307,2.1,2.96,0.8,2.68,1.0,1.0,-0.0443,-1.0
331,0.91,1.25,-0.58,-0.12,1.0,1.0,-0.3171,0.0,3.03,-0.81,2.32,1.0,1.0,0.9307,2.06,2.92,0.76,2.64,1.0,1.0,-0.0443,2.64,3.97,1.49,3.69,1.0,-1.0,-0.2708,-1.0
332,0.16,3.19,-0.65,2.48,1.0,1.0,0.9307,2.22,3.08,0.92,2.8,1.0,1.0,-0.0443,2.8,4.13,1.65,3.85,1.0,-1.0,-0.2708,3.84,4.1,0.52,0.57,1.0,-1.0,0.0579,-1.0
333,2.25,3.11,0.95,2.83,1.0,1.0,-0.0443,2.83,4.16,1.68,3.88,1.0,-1.0,-0.2708,3.87,4.13,0.55,0.6,1.0,-1.0,0.0579,0.15,1.36,-2.84,-1.54,0.0,-1.0,0.6964,0.0
334,2.8,4.13,1.65,3.85,1.0,-1.0,-0.2708,3.84,4.1,0.52,0.57,1.0,-1.0,0.0579,0.12,1.33,-2.87,-1.57,0.0,-1.0,0.6964,-2.39,-0.29,-3.91,-0.29,0.0,0.0,0.02,-1.0
335,4.15,4.41,0.83,0.88,1.0,-1.0,0.0579,0.43,1.64,-2.56,-1.26,0.0,-1.0,0.6964,-2.08,0.02,-3.6,0.02,0.0,0.0,0.02,-0.39,1.07,-2.31,0.64,1.0,-1.0,-0.3672,-1.0
336,0.79,2.0,-2.2,-0.9,0.0,-1.0,0.6964,-1.72,0.38,-3.24,0.38,0.0,0.0,0.02,-0.03,1.43,-1.95,1.0,1.0,-1.0,-0.3672,0.85,0.86,-4.13,-2.65,0.0,-1.0,0.9248,-1.0
337,-1.38,0.72,-2.9,0.72,0.0,0.0,0.02,0.31,1.77,-1.61,1.34,1.0,-1.0,-0.3672,1.19,1.2,-3.79,-2.31,0.0,-1.0,0.9248,-1.78,-1.3,-5.32,-3.01,0.0,-1.0,0.0772,-1.0
338,0.34,1.8,-1.58,1.37,1.0,-1.0,-0.3672,1.22,1.23,-3.76,-2.28,0.0,-1.0,0.9248,-1.75,-1.27,-5.29,-2.98,0.0,-1.0,0.0772,-2.23,-1.93,-4.08,-3.19,0.0,-1.0,-0.458,-1.0
339,1.32,1.33,-3.66,-2.18,0.0,-1.0,0.9248,-1.65,-1.17,-5.19,-2.88,0.0,-1.0,0.0772,-2.13,-1.83,-3.98,-3.09,0.0,-1.0,-0.458,-2.99,0.13,-3.88,-0.25,0.0,-1.0,-0.0824,-1.0
340,-1.27,-0.79,-4.81,-2.5,0.0,-1.0,0.0772,-1.75,-1.45,-3.6,-2.71,0.0,-1.0,-0.458,-2.61,0.51,-3.5,0.13,0.0,-1.0,-0.0824,0.28,0.86,-0.86,-0.54,0.0,-1.0,-0.3273,1.0
341,-1.44,-1.14,-3.29,-2.4,0.0,-1.0,-0.458,-2.3,0.82,-3.19,0.44,0.0,-1.0,-0.0824,0.59,1.17,-0.55,-0.23,0.0,-1.0,-0.3273,0.1,0.59,-4.01,-3.32,0.0,1.0,0.8767,1.0
342,-2.41,0.71,-3.3,0.33,0.0,-1.0,-0.0824,0.48,1.06,-0.66,-0.34,0.0,-1.0,-0.3273,-0.01,0.48,-4.12,-3.43,0.0,1.0,0.8767,-3.43,-0.65,-4.56,-3.0,0.0,1.0,0.3039,1.0
343,0.36,0.94,-0.78,-0.46,0.0,-1.0,-0.3273,-0.13,0.36,-4.24,-3.55,0.0,1.0,0.8767,-3.55,-0.77,-4.68,-3.12,0.0,1.0,0.3039,-2.63,1.07,-2.63,0.91,1.0,1.0,-0.1978,1.0
344,-0.13,0.36,-4.24,-3.55,0.0,1.0,0.8767,-3.55,-0.77,-4.68,-3.12,0.0,1.0,0.3039,-2.63,1.07,-2.63,0.91,1.0,1.0,-0.1978,0.59,2.36,-0.47,1.13,1.0,1.0,-0.2322,1.0
345,-3.89,-1.11,-5.02,-3.46,0.0,1.0,0.3039,-2.97,0.73,-2.97,0.57,1.0,1.0,-0.1978,0.25,2.02,-0.81,0.79,1.0,1.0,-0.2322,0.49,1.19,-1.13,-0.4,0.0,1.0,-0.0223,1.0
346,-3.2,0.5,-3.2,0.34,1.0,1.0,-0.1978,0.02,1.79,-1.04,0.56,1.0,1.0,-0.2322,0.26,0.96,-1.36,-0.63,0.0,1.0,-0.0223,-0.01,3.05,-0.72,3.05,1.0,1.0,-0.015,1.0
347,-0.34,1.43,-1.4,0.2,1.0,1.0,-0.2322,-0.1,0.6,-1.72,-0.99,0.0,1.0,-0.0223,-0.37,2.69,-1.08,2.69,1.0,1.0,-0.015,2.18,2.52,1.19,1.81,1.0,1.0,-0.1764,1.0
348,-0.32,0.38,-1.94,-1.21,0.0,1.0,-0.0223,-0.59,2.47,-1.3,2.47,1.0,1.0,-0.015,1.96,2.3,0.97,1.59,1.0,1.0,-0.1764,1.43,3.36,1.42,3.2,1.0,1.0,-0.0685,1.0
349,-0.94,2.12,-1.65,2.12,1.0,1.0,-0.015,1.61,1.95,0.62,1.24,1.0,1.0,-0.1764,1.08,3.01,1.07,2.85,1.0,1.0,-0.0685,2.94,3.28,0.78,1.71,1.0,1.0,-0.0532,1.0
350,1.33,1.67,0.34,0.96,1.0,1.0,-0.1764,0.8,2.73,0.79,2.57,1.0,1.0,-0.0685,2.66,3.0,0.5,1.43,1.0,1.0,-0.0532,1.01,3.6,0.63,3.11,1.0,1.0,0.4137,1.0
351,0.35,2.28,0.34,2.12,1.0,1.0,-0.0685,2.21,2.55,0.05,0.98,1.0,1.0,-0.0532,0.56,3.15,0.18,2.66,1.0,1.0,0.4137,2.49,3.47,1.7,2.17,1.0,1.0,0.1506,1.0
352,1.67,2.01,-0.49,0.44,1.0,1.0,-0.0532,0.02,2.61,-0.36,2.12,1.0,1.0,0.4137,1.95,2.93,1.16,1.63,1.0,1.0,0.1506,1.89,4.15,1.21,3.74,1.0,1.0,-0.0805,1.0
353,-0.63,1.96,-1.01,1.47,1.0,1.0,0.4137,1.3,2.28,0.51,0.98,1.0,1.0,0.1506,1.24,3.5,0.56,3.09,1.0,1.0,-0.0805,3.05,4.92,2.16,4.52,1.0,1.0,-0.0678,1.0
354,0.7,1.68,-0.09,0.38,1.0,1.0,0.1506,0.64,2.9,-0.04,2.49,1.0,1.0,-0.0805,2.45,4.32,1.56,3.92,1.0,1.0,-0.0678,3.76,5.62,3.21,5.54,1.0,1.0,-0.0496,1.0
355,-0.01,2.25,-0.69,1.84,1.0,1.0,-0.0805,1.8,3.67,0.91,3.27,1.0,1.0,-0.0678,3.11,4.97,2.56,4.89,1.0,1.0,-0.0496,4.78,5.63,3.93,5.1,1.0,1.0,0.0541,1.0
356,1.34,3.21,0.45,2.81,1.0,1.0,-0.0678,2.65,4.51,2.1,4.43,1.0,1.0,-0.0496,4.32,5.17,3.47,4.64,1.0,1.0,0.0541,4.36,6.8,4.19,5.71,1.0,1.0,0.0388,1.0
357,2.07,3.93,1.52,3.85,1.0,1.0,-0.0496,3.74,4.59,2.89,4.06,1.0,1.0,0.0541,3.78,6.22,3.61,5.13,1.0,1.0,0.0388,4.88,5.53,2.84,3.76,1.0,1.0,-0.025,1.0
358,3.02,3.87,2.17,3.34,1.0,1.0,0.0541,3.06,5.5,2.89,4.41,1.0,1.0,0.0388,4.16,4.81,2.12,3.04,1.0,1.0,-0.025,3.46,5.64,3.36,4.74,1.0,1.0,0.0685,1.0
359,2.4,4.84,2.23,3.75,1.0,1.0,0.0388,3.5,4.15,1.46,2.38,1.0,1.0,-0.025,2.8,4.98,2.7,4.08,1.0,1.0,0.0685,4.02,6.52,3.91,6.26,1.0,1.0,0.0185,0.0
360,2.93,3.58,0.89,1.81,1.0,1.0,-0.025,2.23,4.41,2.13,3.51,1.0,1.0,0.0685,3.45,5.95,3.34,5.69,1.0,1.0,0.0185,5.57,6.43,5.21,5.62,1.0,0.0,-0.4612,1.0
361,1.59,3.77,1.49,2.87,1.0,1.0,0.0685,2.81,5.31,2.7,5.05,1.0,1.0,0.0185,4.93,5.79,4.57,4.98,1.0,0.0,-0.4612,4.91,5.68,2.74,4.85,1.0,1.0,1.4934,1.0
362,2.15,4.65,2.04,4.39,1.0,1.0,0.0185,4.27,5.13,3.91,4.32,1.0,0.0,-0.4612,4.25,5.02,2.08,4.19,1.0,1.0,1.4934,4.22,6.27,4.2,5.39,1.0,1.0,-0.2735,-1.0
363,3.82,4.68,3.46,3.87,1.0,0.0,-0.4612,3.8,4.57,1.63,3.74,1.0,1.0,1.4934,3.77,5.82,3.75,4.94,1.0,1.0,-0.2735,4.94,6.76,4.41,5.86,1.0,-1.0,-0.1361,-1.0
364,3.31,4.08,1.14,3.25,1.0,1.0,1.4934,3.28,5.33,3.26,4.45,1.0,1.0,-0.2735,4.45,6.27,3.92,5.37,1.0,-1.0,-0.1361,5.57,5.91,3.7,3.78,1.0,-1.0,-0.1367,0.0
365,2.94,4.99,2.92,4.11,1.0,1.0,-0.2735,4.11,5.93,3.58,5.03,1.0,-1.0,-0.1361,5.23,5.57,3.36,3.44,1.0,-1.0,-0.1367,3.5,5.39,3.47,4.31,1.0,0.0,-0.4171,1.0
366,3.54,5.36,3.01,4.46,1.0,-1.0,-0.1361,4.66,5.0,2.79,2.87,1.0,-1.0,-0.1367,2.93,4.82,2.9,3.74,1.0,0.0,-0.4171,4.37,4.98,2.5,2.66,1.0,1.0,0.5536,1.0
367,4.19,4.53,2.32,2.4,1.0,-1.0,-0.1367,2.46,4.35,2.43,3.27,1.0,0.0,-0.4171,3.9,4.51,2.03,2.19,1.0,1.0,0.5536,2.47,4.89,1.9,4.89,1.0,1.0,0.3673,0.0
368,2.1,3.99,2.07,2.91,1.0,0.0,-0.4171,3.54,4.15,1.67,1.83,1.0,1.0,0.5536,2.11,4.53,1.54,4.53,1.0,1.0,0.3673,4.36,4.75,3.6,4.11,1.0,0.0,-0.3317,1.0
369,2.96,3.57,1.09,1.25,1.0,1.0,0.5536,1.53,3.95,0.96,3.95,1.0,1.0,0.3673,3.78,4.17,3.02,3.53,1.0,0.0,-0.3317,3.78,4.69,2.29,2.84,1.0,1.0,0.4119,1.0
370,1.09,3.51,0.52,3.51,1.0,1.0,0.3673,3.34,3.73,2.58,3.09,1.0,0.0,-0.3317,3.34,4.25,1.85,2.4,1.0,1.0,0.4119,2.46,5.22,2.01,5.08,1.0,1.0,0.1168,0.0
371,2.77,3.16,2.01,2.52,1.0,0.0,-0.3317,2.77,3.68,1.28,1.83,1.0,1.0,0.4119,1.89,4.65,1.44,4.51,1.0,1.0,0.1168,4.4,5.06,3.09,3.64,1.0,0.0,-0.1127,-1.0
372,2.29,3.2,0.8,1.35,1.0,1.0,0.4119,1.41,4.17,0.96,4.03,1.0,1.0,0.1168,3.92,4.58,2.61,3.16,1.0,0.0,-0.1127,3.16,5.17,2.41,4.95,1.0,-1.0,-0.1098,-1.0
373,1.61,4.37,1.16,4.23,1.0,1.0,0.1168,4.12,4.78,2.81,3.36,1.0,0.0,-0.1127,3.36,5.37,2.61,5.15,1.0,-1.0,-0.1098,4.98,5.84,4.42,4.72,1.0,-1.0,-0.0088,-1.0
374,4.1,4.76,2.79,3.34,1.0,0.0,-0.1127,3.34,5.35,2.59,5.13,1.0,-1.0,-0.1098,4.96,5.82,4.4,4.7,1.0,-1.0,-0.0088,5.23,5.35,-2.55,-1.93,0.0,-1.0,2.2973,0.0
375,3.54,5.55,2.79,5.33,1.0,-1.0,-0.1098,5.16,6.02,4.6,4.9,1.0,-1.0,-0.0088,5.43,5.55,-2.35,-1.73,0.0,-1.0,2.2973,-2.47,1.02,-3.07,0.38,1.0,0.0,-0.2997,1.0
376,4.87,5.73,4.31,4.61,1.0,-1.0,-0.0088,5.14,5.26,-2.64,-2.02,0.0,-1.0,2.2973,-2.76,0.73,-3.36,0.09,1.0,0.0,-0.2997,-0.27,0.65,-3.94,-2.16,0.0,1.0,0.2053,1.0
377,5.02,5.14,-2.76,-2.14,0.0,-1.0,2.2973,-2.88,0.61,-3.48,-0.03,1.0,0.0,-0.2997,-0.39,0.53,-4.06,-2.28,0.0,1.0,0.2053,-1.55,3.0,-1.66,2.58,1.0,1.0,-0.3076,1.0
378,-3.21,0.28,-3.81,-0.36,1.0,0.0,-0.2997,-0.72,0.2,-4.39,-2.61,0.0,1.0,0.2053,-1.88,2.67,-1.99,2.25,1.0,1.0,-0.3076,2.36,2.51,-0.58,0.86,1.0,1.0,0.2102,1.0
379,-1.12,-0.2,-4.79,-3.01,0.0,1.0,0.2053,-2.28,2.27,-2.39,1.85,1.0,1.0,-0.3076,1.96,2.11,-0.98,0.46,1.0,1.0,0.2102,0.62,2.9,-0.06,2.7,1.0,1.0,-0.5701,1.0
380,-2.95,1.6,-3.06,1.18,1.0,1.0,-0.3076,1.29,1.44,-1.65,-0.21,1.0,1.0,0.2102,-0.05,2.23,-0.73,2.03,1.0,1.0,-0.5701,2.44,3.11,1.13,3.11,1.0,1.0,0.5176,1.0
381,0.59,0.74,-2.35,-0.91,1.0,1.0,0.2102,-0.75,1.53,-1.43,1.33,1.0,1.0,-0.5701,1.74,2.41,0.43,2.41,1.0,1.0,0.5176,2.92,5.71,2.91,5.71,1.0,1.0,0.2251,1.0
382,-1.51,0.77,-2.19,0.57,1.0,1.0,-0.5701,0.98,1.65,-0.33,1.65,1.0,1.0,0.5176,2.16,4.95,2.15,4.95,1.0,1.0,0.2251,4.7,6.13,3.65,5.86,1.0,1.0,-0.0193,1.0
383,0.29,0.96,-1.02,0.96,1.0,1.0,0.5176,1.47,4.26,1.46,4.26,1.0,1.0,0.2251,4.01,5.44,2.96,5.17,1.0,1.0,-0.0193,5.28,6.76,3.31,6.56,1.0,1.0,0.0166,1.0
384,0.69,3.48,0.68,3.48,1.0,1.0,0.2251,3.23,4.66,2.18,4.39,1.0,1.0,-0.0193,4.5,5.98,2.53,5.78,1.0,1.0,0.0166,5.74,7.68,4.13,5.72,1.0,1.0,0.0155,1.0
385,2.6,4.03,1.55,3.76,1.0,1.0,-0.0193,3.87,5.35,1.9,5.15,1.0,1.0,0.0166,5.11,7.05,3.5,5.09,1.0,1.0,0.0155,5.09,6.85,4.02,6.85,1.0,1.0,0.1755,0.0
386,3.08,4.56,1.11,4.36,1.0,1.0,0.0166,4.32,6.26,2.71,4.3,1.0,1.0,0.0155,4.3,6.06,3.23,6.06,1.0,1.0,0.1755,6.02,6.94,4.18,5.13,1.0,0.0,0.0967,-1.0
387,3.9,5.84,2.29,3.88,1.0,1.0,0.0155,3.88,5.64,2.81,5.64,1.0,1.0,0.1755,5.6,6.52,3.76,4.71,1.0,0.0,0.0967,4.96,7.42,4.36,7.1,1.0,-1.0,-0.3444,-1.0
388,3.3,5.06,2.23,5.06,1.0,1.0,0.1755,5.02,5.94,3.18,4.13,1.0,0.0,0.0967,4.38,6.84,3.78,6.52,1.0,-1.0,-0.3444,5.98,6.83,1.5,3.48,1.0,-1.0,0.7924,-1.0
389,4.73,5.65,2.89,3.84,1.0,0.0,0.0967,4.09,6.55,3.49,6.23,1.0,-1.0,-0.3444,5.69,6.54,1.21,3.19,1.0,-1.0,0.7924,3.08,5.81,1.7,5.22,1.0,-1.0,0.0672,-1.0
390,3.85,6.31,3.25,5.99,1.0,-1.0,-0.3444,5.45,6.3,0.97,2.95,1.0,-1.0,0.7924,2.84,5.57,1.46,4.98,1.0,-1.0,0.0672,5.29,5.49,1.76,2.46,1.0,-1.0,-0.0516,1.0
391,4.98,5.83,0.5,2.48,1.0,-1.0,0.7924,2.37,5.1,0.99,4.51,1.0,-1.0,0.0672,4.82,5.02,1.29,1.99,1.0,-1.0,-0.0516,1.68,3.09,-0.5,1.87,1.0,1.0,0.273,1.0
392,1.77,4.5,0.39,3.91,1.0,-1.0,0.0672,4.22,4.42,0.69,1.39,1.0,-1.0,-0.0516,1.08,2.49,-1.1,1.27,1.0,1.0,0.273,1.71,4.01,1.61,3.82,1.0,1.0,-0.6727,-1.0
393,3.81,4.01,0.28,0.98,1.0,-1.0,-0.0516,0.67,2.08,-1.51,0.86,1.0,1.0,0.273,1.3,3.6,1.2,3.41,1.0,1.0,-0.6727,3.59,5.89,0.95,5.28,1.0,-1.0,1.0562,-1.0
394,1.09,2.5,-1.09,1.28,1.0,1.0,0.273,1.72,4.02,1.62,3.83,1.0,1.0,-0.6727,4.01,6.31,1.37,5.7,1.0,-1.0,1.0562,5.84,6.38,3.68,4.35,1.0,-1.0,0.2659,-1.0
395,2.23,4.53,2.13,4.34,1.0,1.0,-0.6727,4.52,6.82,1.88,6.21,1.0,-1.0,1.0562,6.35,6.89,4.19,4.86,1.0,-1.0,0.2659,5.54,6.08,-3.59,-3.53,0.0,-1.0,0.7976,1.0
396,4.9,7.2,2.26,6.59,1.0,-1.0,1.0562,6.73,7.27,4.57,5.24,1.0,-1.0,0.2659,5.92,6.46,-3.21,-3.15,0.0,-1.0,0.7976,-2.33,1.2,-5.06,-4.46,0.0,1.0,0.1227,1.0
397,7.06,7.6,4.9,5.57,1.0,-1.0,0.2659,6.25,6.79,-2.88,-2.82,0.0,-1.0,0.7976,-2.0,1.53,-4.73,-4.13,0.0,1.0,0.1227,-3.72,2.66,-5.4,-3.22,0.0,1.0,-0.0701,1.0
398,6.22,6.76,-2.91,-2.85,0.0,-1.0,0.7976,-2.03,1.5,-4.76,-4.16,0.0,1.0,0.1227,-3.75,2.63,-5.43,-3.25,0.0,1.0,-0.0701,-1.46,-1.07,-10.96,-3.25,0.0,1.0,0.0648,1.0
399,-2.0,1.53,-4.73,-4.13,0.0,1.0,0.1227,-3.72,2.66,-5.4,-3.22,0.0,1.0,-0.0701,-1.43,-1.04,-10.93,-3.22,0.0,1.0,0.0648,-2.76,0.4,-4.64,0.4,1.0,1.0,-0.5012,0.0
400,-3.54,2.84,-5.22,-3.04,0.0,1.0,-0.0701,-1.25,-0.86,-10.75,-3.04,0.0,1.0,0.0648,-2.58,0.58,-4.46,0.58,1.0,1.0,-0.5012,0.1,0.75,-4.29,-0.16,0.0,0.0,0.0793,1.0
401,-1.36,-0.97,-10.86,-3.15,0.0,1.0,0.0648,-2.69,0.47,-4.57,0.47,1.0,1.0,-0.5012,-0.01,0.64,-4.4,-0.27,0.0,0.0,0.0793,-0.41,2.12,-2.6,-1.79,0.0,1.0,-0.2921,1.0
402,-3.08,0.08,-4.96,0.08,1.0,1.0,-0.5012,-0.4,0.25,-4.79,-0.66,0.0,0.0,0.0793,-0.8,1.73,-2.99,-2.18,0.0,1.0,-0.2921,-1.73,1.2,-3.92,0.65,1.0,1.0,0.2005,1.0
403,-0.81,-0.16,-5.2,-1.07,0.0,0.0,0.0793,-1.21,1.32,-3.4,-2.59,0.0,1.0,-0.2921,-2.14,0.79,-4.33,0.24,1.0,1.0,0.2005,-0.35,5.73,-1.03,3.31,1.0,1.0,0.1335,1.0
404,-1.9,0.63,-4.09,-3.28,0.0,1.0,-0.2921,-2.83,0.1,-5.02,-0.45,1.0,1.0,0.2005,-1.04,5.04,-1.72,2.62,1.0,1.0,0.1335,3.07,3.84,1.12,3.23,1.0,1.0,-0.2609,1.0
405,-3.49,-0.56,-5.68,-1.11,1.0,1.0,0.2005,-1.7,4.38,-2.38,1.96,1.0,1.0,0.1335,2.41,3.18,0.46,2.57,1.0,1.0,-0.2609,2.59,6.09,2.49,5.84,1.0,1.0,-0.0945,-1.0
406,-1.67,4.41,-2.35,1.99,1.0,1.0,0.1335,2.44,3.21,0.49,2.6,1.0,1.0,-0.2609,2.62,6.12,2.52,5.87,1.0,1.0,-0.0945,5.41,7.54,4.56,6.35,1.0,-1.0,0.0566,-1.0
407,2.09,2.86,0.14,2.25,1.0,1.0,-0.2609,2.27,5.77,2.17,5.52,1.0,1.0,-0.0945,5.06,7.19,4.21,6.0,1.0,-1.0,0.0566,5.94,6.15,-0.67,-0.66,0.0,-1.0,0.5835,-1.0
408,2.19,5.69,2.09,5.44,1.0,1.0,-0.0945,4.98,7.11,4.13,5.92,1.0,-1.0,0.0566,5.86,6.07,-0.75,-0.74,0.0,-1.0,0.5835,-1.55,3.21,-1.75,3.21,1.0,-1.0,0.1947,-1.0
409,5.48,7.61,4.63,6.42,1.0,-1.0,0.0566,6.36,6.57,-0.25,-0.24,0.0,-1.0,0.5835,-1.05,3.71,-1.25,3.71,1.0,-1.0,0.1947,4.02,5.36,-0.7,1.29,1.0,-1.0,-0.0487,-1.0
410,6.75,6.96,0.14,0.15,0.0,-1.0,0.5835,-0.66,4.1,-0.86,4.1,1.0,-1.0,0.1947,4.41,5.75,-0.31,1.68,1.0,-1.0,-0.0487,0.12,2.59,-4.63,-4.38,0.0,-1.0,0.212,0.0
411,-0.14,4.62,-0.34,4.62,1.0,-1.0,0.1947,4.93,6.27,0.21,2.2,1.0,-1.0,-0.0487,0.64,3.11,-4.11,-3.86,0.0,-1.0,0.212,-3.79,0.4,-5.3,-3.21,0.0,0.0,-0.0931,1.0
412,4.96,6.3,0.24,2.23,1.0,-1.0,-0.0487,0.67,3.14,-4.08,-3.83,0.0,-1.0,0.212,-3.76,0.43,-5.27,-3.18,0.0,0.0,-0.0931,-3.69,-3.44,-7.3,-4.84,0.0,1.0,-0.1758,1.0
413,0.48,2.95,-4.27,-4.02,0.0,-1.0,0.212,-3.95,0.24,-5.46,-3.37,0.0,0.0,-0.0931,-3.88,-3.63,-7.49,-5.03,0.0,1.0,-0.1758,-4.73,0.71,-8.5,-0.5,0.0,1.0,0.1666,-1.0
414,-3.76,0.43,-5.27,-3.18,0.0,0.0,-0.0931,-3.69,-3.44,-7.3,-4.84,0.0,1.0,-0.1758,-4.54,0.9,-8.31,-0.31,0.0,1.0,0.1666,-0.78,2.53,-2.66,1.94,1.0,-1.0,-0.3629,-1.0
415,-3.61,-3.36,-7.22,-4.76,0.0,1.0,-0.1758,-4.46,0.98,-8.23,-0.23,0.0,1.0,0.1666,-0.7,2.61,-2.58,2.02,1.0,-1.0,-0.3629,2.39,4.0,-1.79,-1.72,0.0,-1.0,0.4434,-1.0
416,-4.31,1.13,-8.08,-0.08,0.0,1.0,0.1666,-0.55,2.76,-2.43,2.17,1.0,-1.0,-0.3629,2.54,4.15,-1.64,-1.57,0.0,-1.0,0.4434,-2.13,-0.32,-4.78,-0.61,0.0,-1.0,-0.1013,-1.0
